From	To
Q8IPN9	FBgn0013576
Q8MSQ5	FBgn0013576
Q9VNA1	FBgn0013576
Q9VNA2	FBgn0013576
P40946	FBgn0013750
Q9VPD2	FBgn0037011
Q24178	FBgn0265606
O77135	FBgn0003480
Q8SZF1	FBgn0003480
Q9U4L6	FBgn0016041
Q24239	FBgn0016762
Q9VR90	FBgn0031106
P29349	FBgn0000382
Q8IGQ5	FBgn0025592
Q8IRJ9	FBgn0025592
Q9W0U0	FBgn0025592
Q8T451	FBgn0029817
Q9W465	FBgn0029817
Q9W3S4	FBgn0029936
A1Z759	FBgn0033229
Q8MR50	FBgn0033229
Q9VIF2	FBgn0032923
Q9VSG8	FBgn0035866
Q9VPB8	FBgn0037020
Q9VSL2	FBgn0035904
Q7KUA4	FBgn0029113
Q9VH66	FBgn0037754
Q7JWS8	FBgn0039532
Q9VJ57	FBgn0032705
Q9NIU5	FBgn0040064
Q9VL70	FBgn0040064
Q9VSE6	FBgn0040290
Q9VLQ9	FBgn0032005
Q9VIP0	FBgn0032848
Q9VNA3	FBgn0037312
Q9VF44	FBgn0038355
Q9VBF0	FBgn0039427
Q8ST61	FBgn0032816
Q8MR08	FBgn0034583
Q9W2M4	FBgn0034583
Q95NU8	FBgn0086677
Q9VX15	FBgn0030871
Q9VR83	FBgn0031100
Q9V426	FBgn0024183
Q9VHL2	FBgn0037632
Q9VHJ4	FBgn0037647
Q8T4F2	FBgn0030620
Q9VHB9	FBgn0037708
Q9VGK3	FBgn0037930
Q9VG82	FBgn0038037
Q9VMP9	FBgn0031717
Q0KIB3	FBgn0037376
O61650	FBgn0024352
Q867V1	FBgn0024352
Q867Y1	FBgn0024352
Q9VPN5	FBgn0024352
Q9VPU8	FBgn0020305
Q9VFN9	FBgn0038196
Q86LT0	FBgn0024807
Q8MRC7	FBgn0024807
Q9GNA3	FBgn0024807
Q9GNA6	FBgn0024807
Q9GND0	FBgn0024807
Q9GNJ2	FBgn0024807
Q9NHW9	FBgn0024807
Q9NIH3	FBgn0024807
Q9TW12	FBgn0024807
Q9TW27	FBgn0024807
Q9U4F5	FBgn0024807
Q9U6N4	FBgn0024807
Q9W5S7	FBgn0024807
A1Z892	FBgn0033520
Q9GPQ1	FBgn0033520
Q9W140	FBgn0035033
Q9VC61	FBgn0039209
Q9W391	FBgn0030087
Q8INE8	FBgn0038306
Q9VFB3	FBgn0038306
Q9VCU5	FBgn0039020
Q8SXB1	FBgn0039402
Q9VBI3	FBgn0039402
Q9VEG5	FBgn0038539
Q9VA02	FBgn0039827
Q2PE14	FBgn0035021
Q8SYZ4	FBgn0038788
Q9I7I7	FBgn0038788
Q9VD82	FBgn0038902
Q95SY7	FBgn0038947
Q9NFN8	FBgn0038947
Q9VD29	FBgn0038947
Q9VTF9	FBgn0036136
Q9VD25	FBgn0038951
Q7JWW6	FBgn0026602
Q86B44	FBgn0030882
Q86B44	FBgn0052495
Q9VX03	FBgn0030882
Q9VX03	FBgn0052495
Q9VCQ9	FBgn0039052
Q9VCG0	FBgn0039128
P29503	FBgn0002932
Q0E9B7	FBgn0028407
Q8T4H5	FBgn0028407
Q9U786	FBgn0028407
Q8IPL4	FBgn0010607
Q9VMX2	FBgn0010607
Q9N2M8	FBgn0010113
Q8MRR9	FBgn0034667
Q9W2C1	FBgn0034667
Q9VP44	FBgn0037076
Q8MRE6	FBgn0053202
Q9V9X4	FBgn0039849
Q8I0B7	FBgn0037339
Q8STF7	FBgn0037339
Q9VND3	FBgn0037339
Q9W083	FBgn0035273
O44386	FBgn0003328
Q9VEQ0	FBgn0038463
Q0E9A0	FBgn0033767
Q8T911	FBgn0033767
Q08012	FBgn0004638
Q9VFC8	FBgn0266064
Q9VNI8	FBgn0037382
Q24574	FBgn0016756
Q9I7R5	FBgn0042178
Q9W3H5	FBgn0030025
Q9VK81	FBgn0032436
P42271	FBgn0010097
Q8IP79	FBgn0032482
Q8IP80	FBgn0032482
Q95SU1	FBgn0032482
Q9VK25	FBgn0032482
Q8I935	FBgn0053523
Q9VIU7	FBgn0032799
Q9W0H3	FBgn0035206
O46052	FBgn0023540
P15372	FBgn0000120
Q95TL8	FBgn0030734
Q9VXI3	FBgn0030734
Q9VQS1	FBgn0031546
O46106	FBgn0014366
Q9V3I5	FBgn0020412
Q9VUR3	FBgn0036515
Q9VMC9	FBgn0031821
Q8IRM6	FBgn0028341
Q8IRM7	FBgn0028341
Q9W323	FBgn0028341
Q9W324	FBgn0028341
Q9V7Y2	FBgn0010591
O16157	FBgn0020908
Q7K508	FBgn0033574
O96827	FBgn0028737
Q95S72	FBgn0026239
Q9VE13	FBgn0026239
Q9VE16	FBgn0026239
A1ZA77	FBgn0034059
Q8IMU1	FBgn0039266
Q9VBZ0	FBgn0039266
Q9VQ46	FBgn0031367
Q9VU70	FBgn0036359
P18502	FBgn0003892
Q9VIZ1	FBgn0086446
Q9NF74	FBgn0040348
Q9W5C1	FBgn0040348
Q961V7	FBgn0045761
Q961Q8	FBgn0039326
Q9VMU7	FBgn0031677
Q9VSB2	FBgn0052369
Q2MGN0	FBgn0034946
Q5BIG5	FBgn0034946
Q86LE8	FBgn0034946
Q8MLQ3	FBgn0034946
Q9VGM4	FBgn0037911
Q9VA30	FBgn0039807
Q9VHL1	FBgn0037633
Q9W3R6	FBgn0029944
Q9VHN7	FBgn0037607
Q9V895	FBgn0034282
O76886	FBgn0024984
Q9W511	FBgn0024984
Q9VUK7	FBgn0036476
Q86P70	FBgn0051719
Q9VKV0	FBgn0051719
Q7KJ37	FBgn0287225
Q95TQ1	FBgn0287225
Q9VEX6	FBgn0040237
Q86NW4	FBgn0051342
Q86NY5	FBgn0051342
O96690	FBgn0023178
Q9VT70	FBgn0036059
Q9VJF5	FBgn0032625
A1Z8B5	FBgn0033544
Q8T972	FBgn0033544
Q7JX41	FBgn0033081
Q9VN75	FBgn0037292
Q8IR23	FBgn0003969
Q8T9B1	FBgn0003969
Q9VK88	FBgn0032431
Q9VPU4	FBgn0031287
Q8MS29	FBgn0031534
Q9VQQ6	FBgn0031534
Q9VW57	FBgn0036919
Q8IMX4	FBgn0005649
Q9VCE3	FBgn0005649
Q7KRX5	FBgn0045862
Q960S3	FBgn0045862
Q9VB04	FBgn0045862
Q04691	FBgn0000639
Q7KTX7	FBgn0041100
Q02936	FBgn0004644
Q9VWQ6	FBgn0030956
O96660	FBgn0025800
Q86NL2	FBgn0025800
Q9TZQ2	FBgn0025800
O61373	FBgn0001185
Q9VJJ6	FBgn0001185
Q24270	FBgn0001991
Q24314	FBgn0000482
Q9W197	FBgn0034988
Q9VEW2	FBgn0038421
Q95TB6	FBgn0031637
Q9VR35	FBgn0031637
Q9VAP2	FBgn0039638
Q9W1G0	FBgn0023477
Q9VIK6	FBgn0032876
Q8MLV5	FBgn0034650
Q9GSP1	FBgn0034650
Q9W2E3	FBgn0034650
Q95SX5	FBgn0042106
Q9I7I1	FBgn0042106
Q9VAA1	FBgn0039748
A1ZAQ9	FBgn0034199
Q9VS32	FBgn0035751
Q86PF5	FBgn0032447
Q8SY07	FBgn0032447
Q5U179	FBgn0034182
Q8MSC1	FBgn0034182
O01367	FBgn0264491
Q9W130	FBgn0015040
P31396	FBgn0000448
Q7K4X4	FBgn0046225
P07486	FBgn0001091
O46107	FBgn0023496
Q27415	FBgn0016685
Q5U0T2	FBgn0036785
Q9VVP5	FBgn0036785
Q9VJ62	FBgn0032701
Q9VY91	FBgn0030520
Q9VXG8	FBgn0004367
Q9W5B3	FBgn0040368
Q9VQD2	FBgn0031432
Q7K2T8	FBgn0038123
Q9VFY5	FBgn0038123
Q8T497	FBgn0036905
Q9VW36	FBgn0260434
Q9VW36	FBgn0036905
Q9VUC4	FBgn0036406
Q9VP62	FBgn0037064
Q9VLM6	FBgn0032034
P54362	FBgn0001087
Q9W2U2	FBgn0052687
Q8MRM0	FBgn0030484
Q0KHT4	FBgn0030323
Q9VYV9	FBgn0030323
Q9VKT9	FBgn0032264
O76522	FBgn0027338
Q9UB78	FBgn0027338
Q9V455	FBgn0027338
Q9VP67	FBgn0037059
Q86B74	FBgn0024273
Q9VAT0	FBgn0024273
Q9VTU4	FBgn0036258
Q8MRY4	FBgn0035608
Q9VRL8	FBgn0035608
Q8T9L5	FBgn0038167
Q9VR42	FBgn0031643
Q9VLK1	FBgn0032051
Q9VCD3	FBgn0039150
Q8T464	FBgn0032464
Q9VK47	FBgn0032464
Q9VXP5	FBgn0030691
Q8IGZ0	FBgn0044826
Q9VEV1	FBgn0044826
Q95SL7	FBgn0044826
P20354	FBgn0001123
Q24207	FBgn0011206
Q9VWF4	FBgn0031044
Q8IQK0	FBgn0036369
Q8IQK1	FBgn0036369
Q9VU80	FBgn0036369
Q7K3U4	FBgn0033079
Q95V23	FBgn0033079
Q8SZS0	FBgn0051163
Q9W5G3	FBgn0011822
Q76NQ9	FBgn0052626
Q76NR0	FBgn0052626
Q961Q7	FBgn0052626
Q9VY76	FBgn0052626
Q9W2S2	FBgn0052672
Q9W354	FBgn0052703
Q9VQ91	FBgn0031401
O18333	FBgn0014009
Q9U5D5	FBgn0014009
Q8IR79	FBgn0283712
Q9VCK2	FBgn0039098
P21525	FBgn0001297
Q9VUQ8	FBgn0036510
Q9VDR4	FBgn0051213
Q8T485	FBgn0038357
Q9VK89	FBgn0032430
P13496	FBgn0001108
Q9VU81	FBgn0086708
Q9VU82	FBgn0086708
Q9VU83	FBgn0086708
Q7JYW9	FBgn0001187
Q9GNE3	FBgn0001187
Q9GNE4	FBgn0001187
Q9GNF4	FBgn0001187
Q9GQI2	FBgn0001187
Q9GTU5	FBgn0001187
Q9VSZ1	FBgn0035995
Q7K3G2	FBgn0034304
O76521	FBgn0024889
Q5U119	FBgn0024889
Q8MZI6	FBgn0024889
Q9U1H6	FBgn0024889
Q8MSJ9	FBgn0034566
P05130	FBgn0003091
Q24152	FBgn0010314
Q95RA8	FBgn0038965
Q9VKA2	FBgn0032419
Q8I0M2	FBgn0038302
Q8MRT7	FBgn0038302
Q7JX87	FBgn0033518
Q9GPQ0	FBgn0033518
Q9VXK6	FBgn0030719
A1ZB69	FBgn0063496
Q05733	FBgn0005619
Q9VWS1	FBgn0030944
Q9VV74	FBgn0036641
Q9VN23	FBgn0052944
Q29QN4	FBgn0033060
P52486	FBgn0015321
Q9W2R2	FBgn0034552
Q9VCC6	FBgn0039156
Q24506	FBgn0015808
Q24507	FBgn0015808
Q9VJ43	FBgn0015808
Q95RC5	FBgn0038855
Q24218	FBgn0010583
Q8IPW2	FBgn0010583
Q9VPU1	FBgn0010583
Q9VJD1	FBgn0032643
A1Z734	FBgn0033212
Q8IGL5	FBgn0033212
A1Z814	FBgn0033463
Q05344	FBgn0010278
Q961S1	FBgn0029778
Q9W4A9	FBgn0029778
Q7KVE5	FBgn0035101
Q95U71	FBgn0035101
Q8SZ57	FBgn0035164
Q9W0M5	FBgn0035164
Q9VI55	FBgn0037467
Q9VVH9	FBgn0036732
Q9VPK3	FBgn0051974
Q86NN7	FBgn0030514
Q9VY98	FBgn0030514
Q9VBX4	FBgn0051510
Q9VTC1	FBgn0036104
Q24534	FBgn0015818
Q9W424	FBgn0015818
Q9VL00	FBgn0032214
Q2PDT4	FBgn0041789
Q8INW7	FBgn0041789
Q8MQX3	FBgn0041789
Q966T5	FBgn0041789
Q9BPQ9	FBgn0041789
Q9GSE0	FBgn0041789
Q9VIX2	FBgn0041789
Q9VIX3	FBgn0041789
Q9VT69	FBgn0036058
P17133	FBgn0016978
Q8T491	FBgn0029816
Q9W466	FBgn0029816
Q9VTB3	FBgn0036099
Q7KTJ2	FBgn0032003
Q8T8Y3	FBgn0032003
Q9VER7	FBgn0038455
Q9VTU1	FBgn0036255
Q9W0F8	FBgn0003295
O97421	FBgn0025838
Q9W4X1	FBgn0025838
Q7KS06	FBgn0039254
Q8T405	FBgn0039254
Q9VC03	FBgn0039254
O77266	FBgn0025628
Q960D4	FBgn0025628
Q9V451	FBgn0028708
Q9VWC7	FBgn0031070
Q9VDS6	FBgn0038746
Q9V3Z3	FBgn0040089
Q9VX34	FBgn0030855
Q6NQY9	FBgn0034496
Q9VP61	FBgn0012034
Q9W2G5	FBgn0034631
Q9VK60	FBgn0032453
Q9VXX1	FBgn0030623
Q8SYR9	FBgn0031494
Q9VQK8	FBgn0031494
Q9GQP6	FBgn0039509
Q9VB47	FBgn0039509
Q7K204	FBgn0037081
Q8MRJ8	FBgn0040227
Q9VCK0	FBgn0040227
Q9VQY8	FBgn0031598
Q7K126	FBgn0033029
P25157	FBgn0000384
Q95R81	FBgn0035688
Q9VRV1	FBgn0035688
Q9VAJ4	FBgn0039678
A1ZAW3	FBgn0034249
Q8IGY7	FBgn0034249
A1ZAK1	FBgn0025830
Q9W592	FBgn0027794
Q7K112	FBgn0011725
Q8IMX0	FBgn0011725
Q8IMX1	FBgn0011725
Q8MTZ5	FBgn0011725
Q9VCB6	FBgn0011725
Q7JV09	FBgn0032129
Q9VU45	FBgn0036341
Q9VN02	FBgn0037231
P14199	FBgn0003231
Q5BIB5	FBgn0028932
Q9V3M2	FBgn0028932
Q8MT83	FBgn0028932
Q8MRC9	FBgn0050463
Q9VGQ8	FBgn0037884
P10351	FBgn0003308
Q9VRF3	FBgn0031161
Q9VRI0	FBgn0001565
Q9VYH1	FBgn0030449
P35875	FBgn0010247
Q9VFI0	FBgn0020299
Q9VBS0	FBgn0039328
Q9VN60	FBgn0026417
Q9VD55	FBgn0038925
Q9W1S7	FBgn0034840
Q9W095	FBgn0035266
Q95RK8	FBgn0030141
Q9W329	FBgn0030141
Q3LHL9	FBgn0051151
Q961A7	FBgn0035890
Q9VSJ5	FBgn0035890
Q8T9G8	FBgn0027094
Q9VLM8	FBgn0027094
Q27297	FBgn0003479
Q8WTI7	FBgn0046874
Q9VHL6	FBgn0046874
Q9Y0Z8	FBgn0046874
Q9VUW1	FBgn0036550
Q9VDE4	FBgn0038857
Q9W228	FBgn0040091
Q9TVM2	FBgn0020497
Q9NKV0	FBgn0034051
Q9VDT1	FBgn0038742
Q8IP97	FBgn0032407
Q8T9H4	FBgn0032407
P51023	FBgn0003118
A1Z6Z7	FBgn0033183
Q960H5	FBgn0033183
Q9VWC3	FBgn0031074
Q0KI06	FBgn0046247
Q8T015	FBgn0046247
Q9VTC2	FBgn0036105
Q9VCZ8	FBgn0038976
Q7KU14	FBgn0031407
Q9VQA2	FBgn0031407
A1ZBA9	FBgn0034366
Q7JY94	FBgn0034366
P29310	FBgn0004907
Q9VBG6	FBgn0039417
Q7K4B6	FBgn0020312
O46036	FBgn0020496
Q7K110	FBgn0034277
P47980	FBgn0011837
P47949	FBgn0010424
Q9VMH8	FBgn0031776
Q8MS94	FBgn0032001
Q9VLR3	FBgn0032001
P91945	FBgn0004379
Q00084	FBgn0004379
Q9VSW5	FBgn0004379
O46231	FBgn0082582
Q9VA56	FBgn0082582
Q9VA58	FBgn0082582
Q9VA59	FBgn0082582
Q1WWB7	FBgn0033653
Q9VRJ3	FBgn0035587
P48462	FBgn0000711
Q9VKI8	FBgn0032350
Q9I7K3	FBgn0037818
Q960N3	FBgn0000351
Q8MRD6	FBgn0035945
Q8SZY7	FBgn0035945
Q8IRJ8	FBgn0035110
Q7K2Q5	FBgn0033888
Q8IR93	FBgn0030276
Q9VZ20	FBgn0030276
Q9VN19	FBgn0086605
Q8T4A0	FBgn0036962
Q9VWA6	FBgn0036962
Q8IRR4	FBgn0029801
Q9W481	FBgn0029801
Q4V4D1	FBgn0042110
Q8MRA2	FBgn0031682
Q9VMU2	FBgn0031682
Q9VYA1	FBgn0030510
P40792	FBgn0010333
Q9W3Y0	FBgn0029885
Q9VU19	FBgn0036318
Q7K540	FBgn0045842
Q8IHC0	FBgn0045842
Q8IP47	FBgn0045842
Q95R28	FBgn0045842
Q9V435	FBgn0045842
Q9VJP8	FBgn0045842
Q9VXR2	FBgn0030675
Q9W368	FBgn0030107
Q9VZI8	FBgn0016013
O76863	FBgn0024996
A1Z6R4	FBgn0033113
Q8T3Z2	FBgn0033113
Q8T479	FBgn0043457
A1ZBY1	FBgn0034542
Q9VBQ2	FBgn0039344
Q0E8K5	FBgn0035107
Q8SXB5	FBgn0035107
O96863	FBgn0026136
Q24118	FBgn0010309
Q9VM59	FBgn0031876
P17886	FBgn0000377
A1ZBK7	FBgn0034443
Q9VY87	FBgn0030521
Q8SYN7	FBgn0030507
Q9VYA4	FBgn0030507
Q9VX05	FBgn0030881
Q8T414	FBgn0061196
Q9VK21	FBgn0032485
P09180	FBgn0003279
Q9VMY2	FBgn0031650
Q9VR19	FBgn0031621
Q9W278	FBgn0034707
A1ZAT5	FBgn0034223
Q8T0B0	FBgn0034223
Q7KS50	FBgn0039056
Q8MSZ5	FBgn0039056
Q8T0R1	FBgn0039056
Q9VCQ6	FBgn0039056
A1Z8W1	FBgn0061197
A1Z8W2	FBgn0061197
A1Z8W3	FBgn0061197
Q95TC3	FBgn0061197
Q9VY15	FBgn0030582
Q9VPH0	FBgn0001259
Q9NB71	FBgn0030600
Q8IRC8	FBgn0052263
P08630	FBgn0003502
Q9W1K5	FBgn0034897
Q9VFU1	FBgn0038160
Q4QPV3	FBgn0034104
Q9VZ90	FBgn0035570
Q9W379	FBgn0030096
Q7KUW4	FBgn0030892
Q9VWY9	FBgn0030892
Q6TMH4	FBgn0033528
Q7JVK6	FBgn0033528
Q8MRS8	FBgn0038266
Q9VFF6	FBgn0038266
Q9VF23	FBgn0038373
Q95RW8	FBgn0025360
Q9VL03	FBgn0032211
Q9VNI4	FBgn0037378
Q8MZF5	FBgn0032004
Q9VLR0	FBgn0032004
Q8SYU5	FBgn0037517
Q9VRI3	FBgn0031178
Q9VVN2	FBgn0036774
Q9VHR7	FBgn0037581
Q9VSU7	FBgn0035965
P25991	FBgn0003559
Q9VJN5	FBgn0001990
Q9V393	FBgn0040206
Q9Y0S9	FBgn0020510
Q9W2Y4	FBgn0030177
Q9VR91	FBgn0031107
Q7K304	FBgn0028408
Q95S67	FBgn0028408
Q9U787	FBgn0028408
Q9VYG8	FBgn0030451
O61464	FBgn0024732
Q6NR36	FBgn0024732
P20228	FBgn0004516
Q9VWE8	FBgn0031050
Q9VXR1	FBgn0030676
Q9W2W2	FBgn0030191
P17336	FBgn0000261
Q9VPM1	FBgn0031238
Q9VTP5	FBgn0036214
Q9VNG7	FBgn0037365
Q9VG07	FBgn0038106
Q9V9Y9	FBgn0086362
P06754	FBgn0003721
P49455	FBgn0003721
Q9VLB9	FBgn0032119
A1Z7P3	FBgn0033380
A1Z7N6	FBgn0033374
Q8MYZ0	FBgn0033374
Q9VCR6	FBgn0053193
Q9VTI3	FBgn0036160
Q7KV91	FBgn0035348
Q7KV94	FBgn0035348
Q7KV95	FBgn0035348
Q95TC1	FBgn0035348
Q9W004	FBgn0035348
Q8T3Q7	FBgn0036941
Q9VW82	FBgn0036941
Q9VHB3	FBgn0037713
Q9VK68	FBgn0032445
Q9VL80	FBgn0032150
Q9VIC9	FBgn0032945
Q7KVR7	FBgn0030089
Q7KVR8	FBgn0030089
Q86B59	FBgn0030089
Q9W388	FBgn0030089
Q9U4F8	FBgn0028467
P13677	FBgn0004784
Q9XZH6	FBgn0283536
Q9VV29	FBgn0036605
Q9VWA1	FBgn0024814
Q8MLW7	FBgn0021872
Q9W459	FBgn0029821
Q9W2W5	FBgn0030189
Q8T906	FBgn0069913
Q9W144	FBgn0069913
P52654	FBgn0011289
Q9VGD6	FBgn0037987
Q9VNB0	FBgn0041707
Q9VCH5	FBgn0039120
Q7JQL2	FBgn0033785
Q9VF72	FBgn0038330
Q9VCV3	FBgn0039013
O44783	FBgn0014388
A1Z9M2	FBgn0033906
O45029	FBgn0023479
Q8IQB8	FBgn0023479
Q8MRY3	FBgn0023479
Q8T0I5	FBgn0023479
Q960G6	FBgn0023479
Q9BI19	FBgn0023479
Q9U1I2	FBgn0023479
Q9U1I3	FBgn0023479
Q9VST9	FBgn0023479
Q9VSU2	FBgn0023479
Q8I0I5	FBgn0036239
Q8IGD6	FBgn0036239
Q8MR41	FBgn0036239
Q9VTS4	FBgn0036239
Q9VR64	FBgn0031196
Q9VKX4	FBgn0032236
P07668	FBgn0000303
P02517	FBgn0001225
Q9VDE5	FBgn0010770
Q7JZZ3	FBgn0033787
Q9VGC7	FBgn0037994
Q5BIE3	FBgn0031224
Q95RA2	FBgn0031224
Q9VPK4	FBgn0031224
A1Z7K8	FBgn0033351
Q9VVB4	FBgn0036671
Q8SYK9	FBgn0033351
Q9V3U2	FBgn0029148
Q8SX89	FBgn0038476
Q2XYF2	FBgn0029996
Q7JW03	FBgn0029996
Q9W1Y1	FBgn0034791
Q9VHS8	FBgn0037573
O76892	FBgn0025391
Q8IRQ5	FBgn0286222
Q8SXM1	FBgn0286222
Q9W3X6	FBgn0286222
Q9W3X8	FBgn0029887
O46339	FBgn0001235
Q9VVI1	FBgn0036734
P42519	FBgn0003310
Q9V3P6	FBgn0028692
Q9VMT2	FBgn0031692
A1ZA28	FBgn0034033
Q8T407	FBgn0034033
Q8T4I1	FBgn0031288
Q9VPU5	FBgn0031288
Q8T079	FBgn0043456
Q8T3P0	FBgn0037138
Q9VNX4	FBgn0037138
Q9VHX4	FBgn0037537
Q8MRU7	FBgn0039732
Q9VAC7	FBgn0039732
A1Z7L0	FBgn0033353
Q9V3C0	FBgn0015331
Q9VG03	FBgn0038109
Q9V3F2	FBgn0002524
Q9VW52	FBgn0036915
Q9VWG2	FBgn0031036
Q7K4K7	FBgn0086757
Q8INW5	FBgn0032783
Q9I7M3	FBgn0032783
Q9VIW5	FBgn0032783
P18431	FBgn0003371
Q8MRX9	FBgn0031267
Q9VPR6	FBgn0031267
A1ZAI5	FBgn0034145
Q0E8X6	FBgn0034858
Q8MPP1	FBgn0034858
Q9W1Q8	FBgn0034858
Q9VZI1	FBgn0035499
Q9VEC3	FBgn0038576
Q9VM11	FBgn0031914
Q9VNS1	FBgn0037183
Q7K568	FBgn0033448
Q8T3V5	FBgn0036439
Q9VUG5	FBgn0036439
Q7JY26	FBgn0034363
Q8T3I5	FBgn0030680
Q9VXQ6	FBgn0030680
Q9VBV5	FBgn0039296
Q9VY78	FBgn0030529
Q9VUY2	FBgn0036567
Q9VTU9	FBgn0036262
Q9W4M8	FBgn0026085
A1ZBJ2	FBgn0034432
Q8T431	FBgn0036652
Q9VV90	FBgn0036652
Q9VNJ0	FBgn0037384
Q2PDW6	FBgn0031191
Q7JZ53	FBgn0034232
Q9VQK7	FBgn0031493
Q9VDS5	FBgn0038747
P48612	FBgn0011207
Q9VH90	FBgn0037734
Q9VW58	FBgn0036920
Q9VFB6	FBgn0038304
Q0E996	FBgn0010488
Q8MQS4	FBgn0032341
Q9I7U4	FBgn0086906
Q9VU77	FBgn0036366
Q9VIS0	FBgn0032822
P48601	FBgn0015282
Q9VND4	FBgn0037340
Q9VX98	FBgn0030802
Q9XZS4	FBgn0026878
Q9VAN6	FBgn0041186
Q8IRD3	FBgn0035438
Q8IRD4	FBgn0035438
Q9VZQ8	FBgn0035438
Q9VED8	FBgn0000477
Q9W1U2	FBgn0034826
Q9VBM1	FBgn0039373
Q9GYU7	FBgn0036581
Q9VS46	FBgn0035762
Q9Y0H4	FBgn0003557
Q8SZ43	FBgn0032938
Q9VID5	FBgn0032938
Q8IQX5	FBgn0030955
Q8MQZ6	FBgn0030955
Q9VWQ7	FBgn0030955
Q9VSP8	FBgn0035924
P48596	FBgn0003162
Q9VV11	FBgn0036589
Q86BK4	FBgn0004811
Q95RS2	FBgn0004811
Q9VIR9	FBgn0004811
Q8IN96	FBgn0038516
Q9VEJ3	FBgn0038516
Q8IN21	FBgn0038909
Q9VD71	FBgn0038909
P91931	FBgn0019932
Q9W0L7	FBgn0052479
Q9V9Z1	FBgn0039835
Q9VLB2	FBgn0032124
Q9VLC0	FBgn0011232
Q86NL4	FBgn0031710
Q9VMQ8	FBgn0031710
Q7JVY2	FBgn0000996
P55841	FBgn0017579
Q9W5W6	FBgn0031094
Q8INB9	FBgn0010379
Q9NIR3	FBgn0000370
Q9NIR4	FBgn0000370
Q9NIR5	FBgn0000370
Q9VID3	FBgn0000370
Q9W1H5	FBgn0034921
Q9VYD4	FBgn0030483
Q7KLX3	FBgn0021795
P48456	FBgn0010015
Q9XYM0	FBgn0024811
Q9V7A7	FBgn0034008
Q9I7K6	FBgn0037624
Q7KUK1	FBgn0013718
Q8T0E0	FBgn0013718
Q9VUD7	FBgn0013718
O76934	FBgn0024958
Q9NFX3	FBgn0024958
Q9VCV4	FBgn0024958
Q9I7D3	FBgn0042134
Q9VEQ6	FBgn0038458
Q7KUB0	FBgn0001248
Q7KUB1	FBgn0001248
Q8IQA7	FBgn0001248
Q9VSI6	FBgn0001248
Q9VDD9	FBgn0038861
Q9VNB9	FBgn0037328
P55935	FBgn0010408
Q9VVE2	FBgn0036697
Q9VHK6	FBgn0037637
Q9VWM5	FBgn0030980
Q9VXX8	FBgn0030616
Q960X4	FBgn0026080
Q9VT65	FBgn0025866
Q8T0D1	FBgn0051457
Q9W406	FBgn0029864
P18491	FBgn0000575
A1Z9I8	FBgn0013733
A1Z9I9	FBgn0013733
A1Z9J0	FBgn0013733
A1Z9J1	FBgn0013733
A1Z9J2	FBgn0013733
A1Z9J3	FBgn0013733
O77291	FBgn0013733
O96936	FBgn0013733
Q7KAJ2	FBgn0013733
Q7KJN8	FBgn0013733
Q7KJN9	FBgn0013733
Q8MR19	FBgn0013733
Q9U479	FBgn0013733
O16797	FBgn0020910
Q24400	FBgn0014863
Q9W2Q7	FBgn0050295
Q9XYF4	FBgn0026404
Q9VH45	FBgn0037773
Q9VF05	FBgn0038389
P41094	FBgn0010411
Q8SWX6	FBgn0039265
Q9VF68	FBgn0038334
Q8IMT8	FBgn0039269
Q9VBY7	FBgn0039269
P49963	FBgn0015298
Q9VSL0	FBgn0035902
Q9VWA8	FBgn0036964
Q9VZ03	FBgn0030290
P05303	FBgn0000557
Q9VR05	FBgn0031610
Q9U5W9	FBgn0028398
O46094	FBgn0023508
Q95R90	FBgn0023508
Q9VJE7	FBgn0032632
Q9GYU8	FBgn0026207
Q9W1B2	FBgn0034973
O76927	FBgn0015521
Q9VC43	FBgn0040600
Q9VXY0	FBgn0030615
Q9VI60	FBgn0040670
Q9VYF2	FBgn0030465
Q9VQD0	FBgn0031430
Q95TC0	FBgn0031497
Q9VQL1	FBgn0031497
P08181	FBgn0264492
Q9U3V9	FBgn0028974
Q24478	FBgn0000283
P40421	FBgn0265959
Q9VEA7	FBgn0038589
Q9VRT7	FBgn0035675
Q9VIQ5	FBgn0032836
Q9W0G6	FBgn0035210
A1Z7N4	FBgn0033372
Q8MZH6	FBgn0033372
Q9VCI3	FBgn0039114
P02572	FBgn0000043
P45888	FBgn0011742
Q24269	FBgn0010808
Q9VA18	FBgn0010808
Q9VCZ7	FBgn0038977
Q9VN27	FBgn0037251
Q7K187	FBgn0030330
Q9W512	FBgn0040900
O97477	FBgn0025885
Q7KMS3	FBgn0024196
Q8SXX8	FBgn0035545
Q9VQW5	FBgn0031580
Q9VJ19	FBgn0086710
Q9VQB9	FBgn0031423
Q3YMU0	FBgn0033663
Q95T75	FBgn0033663
Q9VKV5	FBgn0032250
Q9V595	FBgn0033428
Q9VK67	FBgn0032446
Q06849	FBgn0004908
Q9VMJ2	FBgn0031763
Q9XZT7	FBgn0026324
Q7KUT5	FBgn0036909
Q9VW41	FBgn0036909
Q9VUB8	FBgn0061515
Q9VJW5	FBgn0028847
P55830	FBgn0017545
Q9VLT7	FBgn0031980
Q9VMQ9	FBgn0000318
Q86BQ4	FBgn0031459
Q8STA5	FBgn0031459
Q7KVD1	FBgn0024277
Q7KY09	FBgn0024277
Q7YZA0	FBgn0024277
